atSpawn_MoveOut,0.20764014226563648
atSpawn_MoveDiceValue,0
atSpawn_Star,0
atSpawn_Globe,0
atSpawn_Protect,0
atSpawn_Kill,0
atSpawn_Die,0
atSpawn_GoGoalZone,0
atSpawn_GoGoal,0
onBoard_MoveOut,0
onBoard_MoveDice,0.00488988218507776
onBoard_Star,0.051030911646009924
onBoard_Globe,0.05797062576164517
onBoard_Protect,0.10638660634720509
onBoard_Kill,0.20002008432855456
onBoard_Die,-0.17892325046506946
onBoard_GoGoalZone,0.19907823557015977
onBoard_GoGoal,0.39992085491735235
